CUSTOMERCODE,STATENAME,ST,GENDER,DOB,GENDER1,EMAIL,FEST_CNT,TOTAL_AMOUNT,AC_AMOUNT,AV_AMOUNT,HA_AMOUNT,EMI_CE_AMOUNT,IS_HIGHEND,CNT_VIST,GAP_VISIT
2004184,State2,2,Male,0,1,0,0,23800,0,23800,0,0,0,1,0
1522002,State2,2,Male,0,1,0,0,16200,0,16200,0,0,0,1,0
1355139,State2,2,Female,0,2,0,1,17000,0,0,17000,0,0,1,0
2191152,State2,2,Male,0,1,1,1,55700,0,55700,0,0,0,1,0
889600,State2,2,Male,0,1,0,0,20600,0,0,20600,0,0,1,0
454143,State2,2,Male,0,1,0,0,41400,0,41400,0,0,0,1,0
2208689,State2,2,Male,0,1,0,1,17200,0,0,17200,0,0,1,0
2106219,State2,2,Male,0,1,0,2,37200,0,0,37200,0,0,2,4
545068,State2,2,Male,0,1,0,1,42200,0,42200,0,0,0,1,0
2293932,State2,2,Male,0,1,0,0,55400,0,55400,0,0,0,1,0
2289842,State2,2,Male,0,1,0,0,11900,0,0,11900,0,0,1,0
867914,State2,2,Male,0,1,1,0,14300,0,14300,0,0,0,1,0
2634883,State2,2,Male,0,1,0,0,27700,0,0,27700,0,0,1,0
421283,State2,2,Male,0,1,0,1,31200,0,31200,0,0,0,1,0
1065553,State2,2,Male,0,1,0,1,16100,0,16100,0,0,0,1,0
1580997,State2,2,Male,0,1,0,1,12300,0,0,12300,0,0,1,0
1977321,State2,2,Male,0,1,0,0,25400,0,25400,0,0,0,1,0
621480,State2,2,Male,0,1,0,1,41800,0,41800,0,0,0,1,0
2041798,State2,2,Male,0,1,0,0,26200,0,0,26200,0,0,1,0
938765,State2,2,Male,0,1,0,1,40300,0,40300,0,0,0,1,0
600697,State2,2,Male,0,1,0,0,20200,0,0,20200,0,0,1,0
697500,State2,2,Male,0,1,0,1,33700,33700,0,0,0,0,1,0
692207,State2,2,Male,0,1,0,1,35500,35500,0,0,0,0,1,0
631205,State2,2,Male,0,1,0,1,41600,0,0,41600,0,0,1,0
2319192,State2,2,Male,0,1,0,1,18200,0,0,18200,0,0,1,0
2127527,State2,2,Male,0,1,0,1,34200,0,34200,0,0,0,1,0
1996561,State2,2,Male,0,1,0,0,16100,0,16100,0,0,0,1,0
821343,State2,2,Male,0,1,0,0,18500,0,0,18500,0,0,1,0
1719463,State2,2,Male,0,1,0,0,16300,0,16300,0,0,0,1,0
2592485,State2,2,Male,0,1,0,0,24200,0,0,24200,0,0,1,0
546969,State2,2,Male,0,1,0,1,29400,0,14700,14700,0,0,1,0
2564010,State2,2,Male,0,1,0,0,32000,0,0,32000,0,0,1,0
1780110,State2,2,Male,0,1,0,1,19800,0,0,19800,0,0,1,0
1939251,State2,2,Male,0,1,0,0,57900,57900,0,0,0,0,1,0
733133,State2,2,Male,0,1,0,0,29100,0,29100,0,0,0,1,0
800716,State2,2,Female,0,2,0,0,39900,39900,0,0,0,0,1,0
873631,State2,2,Male,0,1,0,0,15300,0,0,15300,0,0,1,0
1604385,State2,2,Male,0,1,0,1,15000,0,15000,0,0,0,1,0
1457560,State2,2,Male,0,1,0,0,14600,0,0,14600,0,0,1,0
979627,State2,2,Female,0,2,0,1,32500,0,32500,0,0,0,1,0
836915,State2,2,Male,0,1,0,0,29200,0,29200,0,0,0,1,0
1924860,State2,2,Female,0,2,0,1,16500,0,16500,0,0,0,1,0
844755,State2,2,Male,0,1,0,0,18100,0,0,18100,0,0,1,0
793171,State2,2,Male,0,1,0,0,13200,0,0,13200,0,0,1,0
1007444,State2,2,Male,0,1,0,1,23100,0,0,23100,0,0,1,0
2521945,State2,2,Male,0,1,0,0,29800,0,0,29800,0,0,1,0
2022669,State2,2,Male,0,1,0,0,35500,35500,0,0,0,0,1,0
605834,State2,2,Male,0,1,0,0,23700,0,0,23700,0,0,1,0
643869,State2,2,Male,0,1,0,1,16100,0,0,16100,0,0,1,0
897824,State2,2,Male,0,1,0,1,27600,0,0,27600,0,0,1,0
1719137,State2,2,Male,0,1,0,0,22300,0,0,22300,0,0,1,0
1804886,State2,2,Male,0,1,1,1,35300,35300,0,0,0,0,1,0
1698966,State2,2,Male,0,1,0,1,16400,0,0,16400,0,0,1,0
2344065,State2,2,Male,0,1,0,1,36100,0,36100,0,0,0,1,0
509972,State2,2,Male,0,1,0,1,14300,0,0,14300,0,0,1,0
1743100,State2,2,Male,0,1,0,0,15400,0,0,15400,0,0,1,0
1708130,State2,2,Male,0,1,1,4,59400,0,19000,40400,0,0,5,471
632634,State2,2,Male,0,1,0,1,20600,0,0,20600,0,0,1,0
2191440,State2,2,Male,0,1,0,1,15100,0,15100,0,0,0,1,0
938031,State2,2,Male,0,1,0,1,30900,0,30900,0,0,0,1,0
2511298,State2,2,Male,0,1,0,0,13600,0,0,13600,0,0,1,0
1679880,State2,2,Male,0,1,0,1,119500,0,119500,0,0,0,1,0
2248322,State2,2,Male,0,1,0,1,21500,0,21500,0,0,0,1,0
1637685,State2,2,Female,0,2,0,1,36800,36800,0,0,0,0,1,0
926947,State2,2,Male,0,1,0,1,30600,0,30600,0,0,0,1,0
718241,State2,2,Male,0,1,0,0,22900,0,0,22900,0,0,1,0
1020636,State2,2,Male,0,1,0,1,13200,0,0,13200,0,0,1,0
778976,State2,2,Male,0,1,0,0,64900,0,15000,49900,0,0,1,0
926454,State2,2,Male,0,1,0,1,14300,0,14300,0,0,0,1,0
383896,State2,2,Male,0,1,0,1,18000,0,0,18000,0,0,1,0
540891,State2,2,Male,0,1,0,1,16900,0,16900,0,0,0,1,0
1823196,State2,2,Male,0,1,0,0,19300,0,0,19300,0,0,1,0
659033,State2,2,Male,0,1,0,1,25500,0,0,25500,0,0,1,0
925879,State2,2,Male,0,1,0,1,14600,0,0,14600,0,0,1,0
2211220,State2,2,Male,0,1,0,1,17800,0,0,17800,0,0,1,0
666475,State2,2,Male,0,1,0,1,12500,0,0,12500,0,0,1,0
668443,State2,2,Female,0,2,0,1,13900,0,0,13900,0,0,1,0
1653679,State2,2,Male,0,1,0,1,15800,0,15800,0,0,0,1,0
632052,State2,2,Male,0,1,0,1,19200,0,0,19200,0,0,1,0
2203327,State2,2,Male,0,1,0,1,17500,0,0,17500,0,0,1,0
832438,State2,2,Male,0,1,0,0,19900,0,0,19900,0,0,1,0
773320,State2,2,Male,0,1,0,0,14700,0,0,14700,0,0,1,0
1541667,State2,2,Male,0,1,0,1,15100,0,15100,0,0,0,1,0
707326,State2,2,Female,0,2,0,0,24400,0,0,24400,0,0,1,0
1286586,State2,2,Male,0,1,0,1,27200,0,0,27200,0,0,1,0
2477789,State2,2,Male,0,1,0,1,42700,0,0,42700,0,0,1,0
2431942,State2,2,Male,0,1,0,1,14500,0,0,14500,0,0,1,0
761731,State2,2,Female,0,2,0,0,14700,0,0,14700,0,0,1,0
1317294,State2,2,Male,0,1,0,1,30200,0,30200,0,0,0,1,0
415855,State2,2,Male,0,1,0,1,29500,0,29500,0,0,0,1,0
1014843,State2,2,Male,0,1,0,1,32600,0,0,32600,0,0,1,0
1747206,State2,2,Male,0,1,0,0,16000,0,16000,0,0,0,1,0
1374440,State2,2,Male,0,1,0,0,15900,0,15900,0,0,0,1,0
1830915,State2,2,Male,0,1,0,0,18000,0,0,18000,0,0,1,0
685938,State2,2,Male,0,1,0,1,18300,0,0,18300,0,0,1,0
736881,State2,2,Male,0,1,0,0,14500,0,0,14500,0,0,1,0
1453772,State2,2,Male,0,1,0,0,29700,0,29700,0,0,0,1,0
1701227,State2,2,Male,1,1,1,2,180300,0,180300,0,0,1,3,629
1991999,State2,2,Male,0,1,0,0,24400,0,0,24400,0,0,1,0
1837590,State2,2,Male,0,1,0,0,13000,0,0,13000,0,0,1,0
1434492,State2,2,Male,0,1,0,0,17200,0,0,17200,0,0,1,0
1198841,State2,2,Male,0,1,0,1,40200,0,40200,0,0,0,1,0
891562,State2,2,Male,0,1,0,1,13400,0,0,13400,0,0,1,0
599119,State2,2,Male,0,1,0,0,24600,0,0,24600,0,0,1,0
1201992,State2,2,Male,0,1,0,1,17400,0,17400,0,0,0,1,0
919166,State2,2,Male,0,1,0,1,2700,0,2700,0,0,0,1,0
1145420,State2,2,Male,0,1,0,0,17900,0,0,17900,0,0,1,0
1873309,State2,2,Male,0,1,0,1,19900,0,0,19900,0,0,1,0
783314,State2,2,Male,0,1,1,0,11700,0,0,11700,0,0,1,0
1622478,State2,2,Male,0,1,0,0,29200,0,29200,0,0,0,1,0
1509752,State2,2,Male,0,1,0,0,13500,0,0,13500,0,0,1,0
2636535,State2,2,Male,0,1,0,0,12300,0,0,12300,0,0,1,0
2412428,State2,2,Male,0,1,0,0,30500,0,0,30500,0,0,1,0
1183396,State2,2,Male,0,1,0,1,7200,0,0,7200,0,0,1,0
1727904,State2,2,Male,0,1,0,0,14400,0,14400,0,0,0,1,0
740416,State2,2,Male,0,1,0,0,26300,0,0,26300,0,0,1,0
1366204,State2,2,Male,0,1,0,2,33800,0,16000,17800,0,0,2,556
1352900,State2,2,Male,0,1,0,1,22100,0,0,22100,0,0,1,0
1534920,State2,2,Male,0,1,0,0,17000,0,17000,0,0,0,1,0
1733374,State2,2,Male,0,1,0,0,35300,35300,0,0,0,0,1,0
1681247,State2,2,Male,0,1,0,1,14700,0,14700,0,0,0,1,0
1365806,State2,2,Male,0,1,0,1,17900,0,0,17900,0,0,1,0
785436,State2,2,Male,0,1,0,0,16700,0,0,16700,0,0,1,0
1767588,State2,2,Male,0,1,0,1,18600,0,0,18600,0,0,1,0
1022315,State2,2,Male,0,1,0,1,37200,37200,0,0,0,0,1,0
1379299,State2,2,Male,0,1,0,0,35300,0,35300,0,0,0,1,0
2351283,State2,2,Male,0,1,0,1,23100,0,0,23100,0,0,1,0
773501,State2,2,Male,0,1,0,0,18600,0,0,18600,0,0,1,0
1268948,State2,2,Male,0,1,0,1,17000,0,0,17000,0,0,1,0
1361677,State2,2,Female,0,2,0,1,23100,0,0,23100,0,0,1,0
1386752,State2,2,Female,0,2,0,0,33500,0,33500,0,0,0,1,0
444516,State2,2,Female,0,2,0,0,35400,0,0,35400,0,0,1,0
1313939,State2,2,Male,0,1,0,1,49800,49800,0,0,0,0,1,0
648028,State2,2,Male,0,1,0,1,15700,0,15700,0,0,0,1,0
412965,State2,2,Female,0,2,0,1,14100,0,0,14100,0,0,1,0
1647159,State2,2,Male,0,1,0,1,101000,44200,0,56800,0,0,1,0
868729,State2,2,Male,0,1,0,0,26200,0,26200,0,0,0,1,0
1120789,State2,2,Male,0,1,0,0,15700,0,0,15700,0,0,1,0
973937,State2,2,Male,0,1,0,0,87700,0,87700,0,0,0,1,0
494418,State2,2,Female,0,2,0,1,2500,0,2500,0,0,0,1,0
892494,State2,2,Male,0,1,0,1,33000,0,0,33000,0,0,1,0
756446,State2,2,Male,0,1,0,0,16900,0,16900,0,0,0,1,0
2331607,State2,2,Female,0,2,0,1,18200,0,18200,0,0,0,1,0
759290,State2,2,Male,0,1,0,0,23500,0,0,23500,0,0,1,0
1588808,State2,2,Male,0,1,0,1,17800,0,0,17800,0,0,1,0
1302802,State2,2,Female,0,2,0,1,14800,0,14800,0,0,0,1,0
2507951,State2,2,Male,0,1,0,0,34100,0,0,34100,0,0,1,0
1879675,State2,2,Male,0,1,0,1,42500,42500,0,0,0,0,1,0
533878,State2,2,Male,0,1,0,1,13300,0,0,13300,0,0,1,0
1618995,State2,2,Male,0,1,0,0,14400,0,0,14400,0,0,1,0
870034,State2,2,Male,0,1,0,0,36100,36100,0,0,0,0,1,0
1591371,State2,2,Male,0,1,0,1,21700,0,0,21700,0,0,1,0
2070895,State2,2,Male,0,1,0,0,25600,0,25600,0,0,0,1,0
415766,State2,2,Male,0,1,0,1,33000,0,33000,0,0,0,1,0
744391,State2,2,Male,0,1,0,0,36500,36500,0,0,0,0,1,0
947461,State2,2,Male,0,1,0,1,12300,0,0,12300,0,0,1,0
624031,State2,2,Male,0,1,0,1,74500,41300,0,33200,0,0,1,0
1671160,State2,2,Male,0,1,0,1,13000,0,0,13000,0,0,1,0
1541973,State2,2,Male,0,1,0,1,19800,0,0,19800,0,0,1,0
2494779,State2,2,Male,0,1,0,0,36400,0,36400,0,0,0,1,0
389926,State2,2,Male,0,1,0,1,24400,0,0,24400,0,0,1,0
1358621,State2,2,Male,0,1,0,1,15400,0,0,15400,0,0,1,0
2553236,State2,2,Male,0,1,0,0,81900,0,81900,0,0,0,1,0
1580973,State2,2,Male,0,1,0,1,20800,0,0,20800,0,0,1,0
861208,State2,2,Male,0,1,0,0,31600,0,0,31600,0,0,1,0
1618954,State2,2,Male,0,1,0,0,22700,0,0,22700,0,0,1,0
1285493,State2,2,Male,0,1,0,1,46700,0,46700,0,0,0,2,77
495477,State2,2,Male,0,1,0,1,20100,0,0,20100,0,0,1,0
893013,State2,2,Male,0,1,0,1,30900,0,0,30900,0,0,1,0
988619,State2,2,Male,0,1,0,1,36900,0,0,36900,0,0,1,0
376886,State2,2,Male,0,1,0,1,39400,0,0,39400,0,0,1,0
1971860,State2,2,Male,0,1,0,0,16200,0,16200,0,0,0,1,0
377009,State2,2,Male,0,1,0,1,46200,0,46200,0,0,0,1,0
658016,State2,2,Male,0,1,0,1,35700,0,35700,0,0,0,1,0
2599586,State2,2,Male,0,1,0,0,65000,0,65000,0,0,0,1,0
745026,State2,2,Male,0,1,0,0,28700,0,0,28700,0,0,1,0
738731,State2,2,Male,0,1,0,0,18600,0,0,18600,0,0,1,0
745073,State2,2,Male,0,1,0,0,16200,0,16200,0,0,0,1,0
2259066,State2,2,Male,0,1,0,0,17000,0,0,17000,0,0,1,0
2289051,State2,2,Male,0,1,0,0,40700,0,40700,0,0,0,1,0
1386768,State2,2,Male,0,1,0,0,42000,0,42000,0,0,0,1,0
1902334,State2,2,Male,0,1,0,1,67000,0,67000,0,0,0,1,0
2143613,State2,2,Female,0,2,0,1,14000,0,0,14000,0,0,1,0
1656516,State2,2,Male,0,1,0,1,15000,0,0,15000,0,0,1,0
932488,State2,2,Male,0,1,0,1,35400,0,35400,0,0,0,1,0
2146070,State2,2,Male,0,1,0,1,15000,0,15000,0,0,0,1,0
1721728,State2,2,Male,0,1,0,0,14700,0,0,14700,0,0,1,0
1419259,State2,2,Male,0,1,0,0,12700,0,12700,0,0,0,1,0
546903,State2,2,Male,0,1,0,1,29100,0,0,29100,0,0,1,0
1877656,State2,2,Male,0,1,0,1,19500,0,0,19500,0,0,1,0
984691,State2,2,Male,0,1,0,1,14700,0,14700,0,0,0,1,0
1781764,State2,2,Male,0,1,0,1,31800,0,15100,16700,0,0,1,0
1194593,State2,2,Male,0,1,0,1,50600,0,0,50600,0,0,1,0
2267080,State2,2,Female,0,2,0,0,22300,0,0,22300,0,0,1,0
1221133,State2,2,Male,0,1,0,0,18300,0,18300,0,0,0,1,0
1330524,State2,2,Male,0,1,0,0,15400,0,0,15400,0,0,1,0
391843,State2,2,Female,0,2,0,1,15200,0,0,15200,0,0,1,0
762561,State2,2,Male,0,1,0,0,67600,67600,0,0,0,0,1,0
475191,State2,2,Male,0,1,0,0,50300,0,16300,34000,0,0,1,0
643210,State2,2,Male,0,1,0,1,19600,0,0,19600,0,0,1,0
1956551,State2,2,Male,0,1,0,0,136400,0,62700,73700,0,0,2,1
1639128,State2,2,Male,0,1,0,1,32600,0,32600,0,0,0,1,0
605794,State2,2,Male,0,1,0,0,2500,0,2500,0,0,0,1,0
2299911,State2,2,Male,0,1,0,0,38500,0,38500,0,0,0,1,0
463668,State2,2,Male,0,1,0,0,17300,0,17300,0,0,0,1,0
751954,State2,2,Male,0,1,0,0,37200,37200,0,0,0,0,1,0
905309,State2,2,Male,0,1,0,1,19900,0,0,19900,0,0,1,0
1627378,State2,2,Male,0,1,0,1,28700,0,28700,0,0,0,1,0
700488,State2,2,Male,0,1,0,1,14500,0,0,14500,0,0,1,0
1933331,State2,2,Male,0,1,0,0,38900,38900,0,0,0,0,1,0
2577986,State2,2,Male,0,1,0,0,22700,0,0,22700,0,0,1,0
1679225,State2,2,Male,0,1,0,1,21300,0,0,21300,0,0,1,0
451561,State2,2,Male,0,1,0,0,2600,0,2600,0,0,0,1,0
2202752,State2,2,Male,1,1,1,1,145500,0,145500,0,0,0,1,0
436579,State2,2,Male,0,1,0,0,34800,0,34800,0,0,0,1,0
456968,State2,2,Male,0,1,0,1,55300,29800,0,25500,0,0,2,136
998924,State2,2,Male,0,1,0,1,24400,0,24400,0,0,0,1,0
498960,State2,2,Male,0,1,0,1,12200,0,0,12200,0,0,1,0
458786,State2,2,Male,0,1,0,0,15800,0,0,15800,0,0,1,0
820822,State2,2,Male,0,1,0,0,28600,0,28600,0,0,0,1,0
658732,State2,2,Male,0,1,0,1,14900,0,14900,0,0,0,1,0
2111123,State2,2,Male,0,1,0,1,23800,0,0,23800,0,0,1,0
602484,State2,2,Male,0,1,0,0,14000,0,0,14000,0,0,1,0
1892934,State2,2,Male,0,1,0,1,47200,0,27500,19700,0,0,1,0
1930071,State2,2,Male,0,1,1,0,30900,0,0,30900,0,0,1,0
1313388,State2,2,Male,0,1,1,1,33700,0,33700,0,0,0,1,0
778185,State2,2,Male,0,1,0,0,14500,0,0,14500,0,0,1,0
613709,State2,2,Male,0,1,0,0,43400,0,43400,0,0,0,1,0
2027625,State2,2,Male,0,1,0,0,22900,0,0,22900,0,0,1,0
1036093,State2,2,Male,0,1,0,1,21800,0,0,21800,0,0,1,0
2180861,State2,2,Male,0,1,0,1,29800,0,29800,0,0,0,1,0
705896,State2,2,Male,0,1,0,0,34800,34800,0,0,0,0,1,0
1441730,State2,2,Male,0,1,0,0,31600,31600,0,0,0,0,1,0
482445,State2,2,Male,0,1,0,0,16700,0,16700,0,0,0,1,0
888831,State2,2,Male,0,1,0,0,38500,0,38500,0,0,0,1,0
801903,State2,2,Male,1,1,1,0,71400,71400,0,0,0,0,2,1
1904302,State2,2,Female,0,2,0,1,24400,0,24400,0,0,0,1,0
1965912,State2,2,Male,0,1,0,0,14200,0,0,14200,0,0,1,0
2509168,State2,2,Male,0,1,0,0,21900,0,0,21900,0,0,1,0
883838,State2,2,Male,0,1,0,0,38000,0,0,38000,0,0,1,0
1172045,State2,2,Male,0,1,0,1,17300,0,0,17300,0,0,1,0
2477099,State2,2,Male,0,1,0,1,21500,0,0,21500,0,0,1,0
1519130,State2,2,Male,0,1,0,0,18000,0,0,18000,0,0,1,0
1587028,State2,2,Male,0,1,0,1,28000,0,0,28000,0,0,1,0
1162761,State2,2,Male,0,1,0,1,67100,41100,0,26000,0,0,2,164
599824,State2,2,Male,0,1,0,0,17800,0,0,17800,0,0,1,0
1530819,State2,2,Male,0,1,0,0,18000,0,0,18000,0,0,1,0
1166624,State2,2,Male,0,1,0,1,16300,0,16300,0,0,0,1,0
2083074,State2,2,Male,0,1,0,0,81200,81200,0,0,0,0,1,0
2129176,State2,2,Male,0,1,0,1,22300,0,0,22300,0,0,1,0
1570716,State2,2,Male,0,1,0,1,15700,0,15700,0,0,0,1,0
408070,State2,2,Male,0,1,0,1,40800,0,40800,0,0,0,1,0
1016164,State2,2,Male,0,1,0,1,29500,0,0,29500,0,0,1,0
1085227,State2,2,Male,0,1,0,0,32800,0,32800,0,0,0,1,0
535246,State2,2,Male,0,1,0,1,14900,0,14900,0,0,0,1,0
1403660,State2,2,Male,0,1,0,0,18300,0,0,18300,0,0,1,0
2249645,State2,2,Male,0,1,0,1,14400,0,14400,0,0,0,1,0
1242370,State2,2,Male,0,1,0,0,21900,0,0,21900,0,0,1,0
2028191,State2,2,Male,1,1,1,0,93300,0,93300,0,0,0,2,14
1080741,State2,2,Male,0,1,0,1,44300,0,44300,0,0,0,1,0
819232,State2,2,Male,0,1,0,0,19700,0,0,19700,0,0,1,0
986497,State2,2,Male,0,1,0,1,53000,0,53000,0,0,0,2,41
1938609,State2,2,Male,0,1,0,0,39100,39100,0,0,0,0,1,0
928198,State2,2,Male,0,1,0,1,19800,0,0,19800,0,0,1,0
2166098,State2,2,Male,0,1,0,0,13600,0,13600,0,0,0,1,0
959614,State2,2,Female,0,2,0,1,27200,0,27200,0,0,0,1,0
1590554,State2,2,Male,0,1,0,1,2400,0,2400,0,0,0,1,0
607874,State2,2,Male,0,1,0,0,35600,0,0,35600,0,0,1,0
1832133,State2,2,Male,0,1,1,0,62700,0,62700,0,0,0,1,0
775672,State2,2,Male,0,1,0,0,15900,0,15900,0,0,0,1,0
370334,State2,2,Male,0,1,0,1,30400,30400,0,0,0,0,1,0
1770645,State2,2,Male,0,1,1,1,28600,0,0,28600,0,0,1,0
701970,State2,2,Male,0,1,0,1,14400,0,0,14400,0,0,1,0
2032949,State2,2,Male,0,1,0,0,18300,0,0,18300,0,0,1,0
828366,State2,2,Male,0,1,0,0,2000,0,2000,0,0,0,1,0
1416282,State2,2,Male,0,1,0,0,13500,0,0,13500,0,0,1,0
371734,State2,2,Female,0,2,0,1,20700,0,0,20700,0,0,1,0
981410,State2,2,Male,0,1,0,1,20400,0,0,20400,0,0,1,0
624240,State2,2,Male,0,1,0,1,15900,0,0,15900,0,0,1,0
2076907,State2,2,Male,0,1,0,0,16500,0,16500,0,0,0,1,0
2085441,State2,2,Female,0,2,0,0,32900,0,0,32900,0,0,1,0
416514,State2,2,Male,0,1,0,1,55300,0,55300,0,0,0,1,0
747052,State2,2,Male,0,1,0,0,26400,0,26400,0,0,0,1,0
1381036,State2,2,Male,0,1,0,0,16400,0,16400,0,0,0,1,0
1570144,State2,2,Male,0,1,0,1,17000,0,0,17000,0,0,1,0
696741,State2,2,Male,0,1,0,1,56600,0,56600,0,0,0,1,0
597308,State2,2,Male,0,1,0,0,63300,0,63300,0,0,0,1,0
1656043,State2,2,Male,0,1,0,1,19400,0,0,19400,0,0,1,0
2578535,State2,2,Male,0,1,0,0,17900,0,0,17900,0,0,1,0
1078567,State2,2,Male,0,1,0,1,19300,0,0,19300,0,0,1,0
2027555,State2,2,Female,0,2,0,0,22100,0,0,22100,0,0,1,0
1025949,State2,2,Male,0,1,0,1,27500,27500,0,0,0,0,1,0
563152,State2,2,Male,0,1,0,0,16000,0,16000,0,0,0,1,0
776950,State2,2,Male,0,1,0,0,14200,0,14200,0,0,0,1,0
655639,State2,2,Male,0,1,0,1,39800,0,39800,0,0,0,1,0
865101,State2,2,Male,0,1,0,0,22200,0,0,22200,0,0,1,0
1480013,State2,2,Male,0,1,0,0,16300,0,0,16300,0,0,1,0
533832,State2,2,Male,0,1,0,1,16200,0,16200,0,0,0,1,0
1608663,State2,2,Female,0,2,0,0,34900,0,0,34900,0,0,1,0
758868,State2,2,Female,0,2,0,0,18000,0,18000,0,0,0,1,0
1228851,State2,2,Male,0,1,0,0,17900,0,0,17900,0,0,1,0
551397,State2,2,Male,0,1,0,0,13700,0,0,13700,0,0,1,0
446380,State2,2,Male,0,1,0,0,26000,0,0,26000,0,0,1,0
1655182,State2,2,Male,0,1,0,1,56100,0,0,56100,0,0,1,0
1375866,State2,2,Male,0,1,0,0,16100,0,16100,0,0,0,1,0
786270,State2,2,Male,0,1,0,0,36000,0,36000,0,0,0,1,0
680245,State2,2,Male,0,1,0,1,41000,41000,0,0,0,0,1,0
2133471,State2,2,Male,0,1,0,1,26100,0,26100,0,0,0,1,0
1239402,State2,2,Male,1,1,1,1,444500,0,69100,375400,0,0,3,287
1793312,State2,2,Male,0,1,0,1,13500,0,0,13500,0,0,1,0
645229,State2,2,Female,0,2,0,1,23500,0,0,23500,0,0,1,0
910010,State2,2,Male,0,1,0,1,14000,0,0,14000,0,0,1,0
1078222,State2,2,Male,0,1,0,1,14400,0,0,14400,0,0,1,0
820580,State2,2,Male,0,1,0,0,48700,48700,0,0,0,0,1,0
510838,State2,2,Male,0,1,0,1,15300,0,15300,0,0,0,1,0
1328895,State2,2,Male,0,1,0,0,18200,0,0,18200,0,0,1,0
1209920,State2,2,Female,0,2,0,1,2700,0,2700,0,0,0,1,0
2571205,State2,2,Female,0,2,0,0,17200,0,0,17200,0,0,1,0
2315708,State2,2,Male,0,1,0,1,26100,0,26100,0,0,0,1,0
713949,State2,2,Male,0,1,0,0,13900,0,0,13900,0,0,1,0
2158730,State2,2,Male,0,1,0,1,23900,0,23900,0,0,0,1,0
770632,State2,2,Male,0,1,0,0,17300,0,0,17300,0,0,1,0
444727,State2,2,Male,0,1,0,0,20800,0,0,20800,0,0,1,0
1806708,State2,2,Female,0,2,0,0,19900,0,0,19900,0,0,1,0
1201543,State2,2,Male,0,1,0,1,14500,0,0,14500,0,0,1,0
664872,State2,2,Male,0,1,0,1,46000,46000,0,0,0,0,1,0
429199,State2,2,Male,0,1,0,1,10600,0,0,10600,0,0,1,0
1017016,State2,2,Male,0,1,0,1,107600,0,107600,0,0,0,1,0
642981,State2,2,Male,0,1,0,1,43500,43500,0,0,0,0,1,0
1814640,State2,2,Male,0,1,0,0,14000,0,14000,0,0,0,1,0
1746029,State2,2,Female,0,2,0,0,6000,0,0,6000,0,0,1,0
2427102,State2,2,Male,0,1,0,1,17200,0,0,17200,0,0,1,0
2352742,State2,2,Male,0,1,0,1,55500,0,55500,0,0,0,1,0
1750555,State2,2,Female,0,2,0,1,22900,0,0,22900,0,0,1,0
2385880,State2,2,Male,0,1,0,0,25300,0,0,25300,0,0,1,0
482140,State2,2,Male,0,1,0,0,2800,0,2800,0,0,0,1,0
1426476,State2,2,Female,0,2,0,0,57400,0,29900,27500,0,0,1,0
1565028,State2,2,Male,0,1,0,1,43200,0,0,43200,0,0,1,0
599341,State2,2,Male,0,1,0,0,34300,34300,0,0,0,0,1,0
793053,State2,2,Male,0,1,0,0,19800,0,0,19800,0,0,1,0
1466625,State2,2,Female,0,2,0,0,21000,0,0,21000,0,0,1,0
1641921,State2,2,Male,0,1,0,1,41000,0,0,41000,0,0,1,0
2464903,State2,2,Male,0,1,0,1,55800,0,0,55800,0,0,1,0
1670252,State2,2,Male,1,1,1,1,28200,0,28200,0,0,0,1,0
1876868,State2,2,Male,0,1,0,1,11900,0,0,11900,0,0,1,0
851672,State2,2,Male,0,1,0,0,15000,0,15000,0,0,0,1,0
1594501,State2,2,Male,0,1,0,1,18800,0,0,18800,0,0,1,0
1371320,State2,2,Male,0,1,0,0,21500,0,2600,18900,0,0,1,0
1630122,State2,2,Male,0,1,0,1,19300,0,0,19300,0,0,1,0
2389395,State2,2,Female,0,2,0,0,19600,0,0,19600,0,0,1,0
1311517,State2,2,Female,0,2,0,1,53900,0,53900,0,0,0,1,0
891389,State2,2,Male,0,1,0,1,25600,0,25600,0,0,0,1,0
900256,State2,2,Female,0,2,0,1,15000,0,0,15000,0,0,1,0
1231254,State2,2,Male,0,1,0,0,14400,0,0,14400,0,0,1,0
1627782,State2,2,Male,0,1,0,2,74700,0,48000,26700,0,0,2,11
2609936,State2,2,Male,0,1,0,0,29400,0,0,29400,0,0,1,0
1893128,State2,2,Male,0,1,0,1,15400,0,15400,0,0,0,1,0
649224,State2,2,Male,0,1,0,1,35100,35100,0,0,0,0,1,0
411024,State2,2,Male,0,1,0,1,24000,0,0,24000,0,0,1,0
730766,State2,2,Male,0,1,0,0,25700,0,0,25700,0,0,1,0
665337,State2,2,Male,0,1,0,1,53000,0,53000,0,0,0,1,0
600876,State2,2,Male,0,1,0,0,12800,0,0,12800,0,0,1,0
562290,State2,2,Male,0,1,0,0,16400,0,0,16400,0,0,1,0
787072,State2,2,Male,0,1,0,0,14400,0,0,14400,0,0,1,0
1005930,State2,2,Male,0,1,0,1,22400,0,0,22400,0,0,1,0
491883,State2,2,Male,0,1,0,1,13100,0,0,13100,0,0,1,0
2202718,State2,2,Male,0,1,0,1,35200,0,0,35200,0,0,1,0
785947,State2,2,Male,0,1,0,0,45700,45700,0,0,0,0,1,0
