regionSeg1,productSeg1,productSeg2,regionSeg2,regionSeg3,productSeg3,yearweek,year,week,qty
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201344,2013,44,5
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201345,2013,45,9
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201346,2013,46,14
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201347,2013,47,19
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201348,2013,48,6
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201349,2013,49,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201350,2013,50,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201351,2013,51,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0408,201352,2013,52,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201315,2013,15,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201317,2013,17,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201318,2013,18,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201319,2013,19,9
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201320,2013,20,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201321,2013,21,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201322,2013,22,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201323,2013,23,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201324,2013,24,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201325,2013,25,6
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201326,2013,26,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201327,2013,27,6
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201328,2013,28,9
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201329,2013,29,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201330,2013,30,10
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201331,2013,31,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201332,2013,32,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201333,2013,33,10
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201334,2013,34,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201335,2013,35,11
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201336,2013,36,9
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201337,2013,37,10
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201338,2013,38,8
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201339,2013,39,15
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201340,2013,40,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201341,2013,41,21
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201342,2013,42,20
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201343,2013,43,10
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201344,2013,44,8
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201345,2013,45,30
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201346,2013,46,48
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201347,2013,47,26
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201348,2013,48,8
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201349,2013,49,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201350,2013,50,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201351,2013,51,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0408,201352,2013,52,12
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201315,2013,15,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201318,2013,18,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201319,2013,19,5
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201320,2013,20,4
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201321,2013,21,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201322,2013,22,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201323,2013,23,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201324,2013,24,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201325,2013,25,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201326,2013,26,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201328,2013,28,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201329,2013,29,3
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201330,2013,30,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201331,2013,31,4
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201332,2013,32,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201333,2013,33,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201334,2013,34,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201335,2013,35,4
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201336,2013,36,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201337,2013,37,3
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201338,2013,38,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201339,2013,39,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201340,2013,40,4
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201341,2013,41,9
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201342,2013,42,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201343,2013,43,3
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201344,2013,44,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201345,2013,45,11
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201346,2013,46,26
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201347,2013,47,12
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201348,2013,48,4
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201349,2013,49,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201351,2013,51,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0409,201352,2013,52,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201315,2013,15,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201316,2013,16,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201317,2013,17,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201318,2013,18,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201319,2013,19,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201320,2013,20,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201321,2013,21,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201322,2013,22,6
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201323,2013,23,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201324,2013,24,6
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201325,2013,25,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201326,2013,26,6
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201327,2013,27,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201328,2013,28,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201329,2013,29,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201330,2013,30,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201331,2013,31,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201333,2013,33,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201334,2013,34,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201335,2013,35,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201336,2013,36,8
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201337,2013,37,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201338,2013,38,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201339,2013,39,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201340,2013,40,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201341,2013,41,21
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201342,2013,42,26
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201343,2013,43,9
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201344,2013,44,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201345,2013,45,27
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201346,2013,46,42
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201347,2013,47,14
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201348,2013,48,7
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201349,2013,49,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201350,2013,50,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201351,2013,51,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0409,201352,2013,52,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201318,2013,18,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201319,2013,19,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201320,2013,20,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201321,2013,21,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201322,2013,22,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201323,2013,23,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201324,2013,24,4
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201326,2013,26,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201327,2013,27,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201329,2013,29,8
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201330,2013,30,4
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201331,2013,31,6
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201332,2013,32,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201333,2013,33,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201334,2013,34,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201335,2013,35,4
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201336,2013,36,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201337,2013,37,8
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201339,2013,39,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201340,2013,40,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201341,2013,41,6
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201342,2013,42,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201343,2013,43,6
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201344,2013,44,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201345,2013,45,19
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201346,2013,46,33
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201347,2013,47,13
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201348,2013,48,4
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201349,2013,49,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201351,2013,51,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0409,201352,2013,52,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201316,2013,16,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201319,2013,19,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201320,2013,20,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201321,2013,21,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201322,2013,22,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201323,2013,23,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201324,2013,24,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201325,2013,25,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201326,2013,26,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201327,2013,27,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201329,2013,29,4
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201330,2013,30,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201331,2013,31,4
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201332,2013,32,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201333,2013,33,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201334,2013,34,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201335,2013,35,4
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201336,2013,36,9
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201337,2013,37,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201340,2013,40,5
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201341,2013,41,10
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201342,2013,42,9
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201343,2013,43,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201345,2013,45,9
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201346,2013,46,23
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201347,2013,47,18
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201348,2013,48,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201350,2013,50,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201351,2013,51,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0409,201352,2013,52,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201314,2013,14,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201316,2013,16,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201318,2013,18,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201319,2013,19,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201321,2013,21,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201322,2013,22,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201323,2013,23,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201324,2013,24,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201325,2013,25,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201327,2013,27,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201328,2013,28,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201329,2013,29,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201330,2013,30,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201331,2013,31,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201332,2013,32,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201333,2013,33,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201334,2013,34,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201335,2013,35,10
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201336,2013,36,6
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201337,2013,37,9
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201338,2013,38,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201339,2013,39,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201341,2013,41,10
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201342,2013,42,16
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201343,2013,43,6
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201344,2013,44,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201345,2013,45,36
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201346,2013,46,48
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201347,2013,47,12
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201348,2013,48,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201349,2013,49,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201350,2013,50,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201351,2013,51,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0409,201352,2013,52,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201301,2013,1,10
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201302,2013,2,7
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201304,2013,4,9
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201305,2013,5,6
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201306,2013,6,10
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201307,2013,7,25
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201308,2013,8,48
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201309,2013,9,8
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201310,2013,10,11
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201311,2013,11,4
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201312,2013,12,8
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201313,2013,13,7
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201314,2013,14,9
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201315,2013,15,3
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201316,2013,16,3
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201317,2013,17,10
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201318,2013,18,9
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201319,2013,19,7
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201320,2013,20,48
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201321,2013,21,138
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201322,2013,22,158
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201323,2013,23,11
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201324,2013,24,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201325,2013,25,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201326,2013,26,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201327,2013,27,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201328,2013,28,8
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201330,2013,30,3
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201331,2013,31,12
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201332,2013,32,8
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201333,2013,33,7
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201334,2013,34,6
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201335,2013,35,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201336,2013,36,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201337,2013,37,13
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201338,2013,38,6
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201339,2013,39,14
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201340,2013,40,11
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201341,2013,41,9
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201342,2013,42,23
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201343,2013,43,15
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201344,2013,44,81
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201345,2013,45,6
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201346,2013,46,8
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201347,2013,47,30
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201349,2013,49,18
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201350,2013,50,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201351,2013,51,24
A01,,PG05,SALESID0001,SITEID0005,ITEM0425,201352,2013,52,50
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201301,2013,1,43
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201302,2013,2,17
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201303,2013,3,13
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201304,2013,4,13
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201305,2013,5,23
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201306,2013,6,24
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201307,2013,7,67
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201308,2013,8,99
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201309,2013,9,9
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201310,2013,10,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201311,2013,11,13
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201312,2013,12,11
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201313,2013,13,23
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201314,2013,14,29
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201315,2013,15,20
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201316,2013,16,16
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201317,2013,17,33
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201318,2013,18,30
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201319,2013,19,20
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201320,2013,20,105
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201321,2013,21,334
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201322,2013,22,263
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201323,2013,23,31
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201324,2013,24,27
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201325,2013,25,16
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201326,2013,26,7
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201327,2013,27,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201328,2013,28,15
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201329,2013,29,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201330,2013,30,9
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201331,2013,31,12
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201332,2013,32,42
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201333,2013,33,25
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201334,2013,34,14
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201335,2013,35,7
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201336,2013,36,6
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201337,2013,37,25
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201338,2013,38,23
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201339,2013,39,17
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201340,2013,40,21
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201341,2013,41,32
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201342,2013,42,27
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201343,2013,43,72
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201344,2013,44,165
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201345,2013,45,10
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201346,2013,46,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201347,2013,47,15
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201348,2013,48,6
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201349,2013,49,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201350,2013,50,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201351,2013,51,37
A01,,PG05,SALESID0001,SITEID0004,ITEM0425,201352,2013,52,107
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201301,2013,1,10
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201302,2013,2,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201303,2013,3,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201304,2013,4,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201305,2013,5,8
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201306,2013,6,10
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201307,2013,7,32
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201308,2013,8,28
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201309,2013,9,7
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201310,2013,10,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201311,2013,11,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201312,2013,12,9
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201313,2013,13,9
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201314,2013,14,14
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201315,2013,15,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201316,2013,16,15
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201317,2013,17,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201318,2013,18,12
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201319,2013,19,7
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201320,2013,20,47
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201321,2013,21,192
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201322,2013,22,101
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201323,2013,23,8
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201324,2013,24,4
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201325,2013,25,6
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201326,2013,26,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201327,2013,27,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201328,2013,28,4
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201330,2013,30,7
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201331,2013,31,7
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201332,2013,32,4
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201333,2013,33,10
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201334,2013,34,9
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201335,2013,35,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201336,2013,36,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201337,2013,37,8
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201338,2013,38,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201339,2013,39,9
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201340,2013,40,10
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201341,2013,41,12
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201342,2013,42,14
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201343,2013,43,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201344,2013,44,75
A01,,PG05,SALESID0001,SITEID0003,ITEM0425,201345,2013,45,3
