CONTINENT,REGIONID,PRODUCTGROUP,PRODUCT,YEARWEEK,QTY
N02,A15,PG03,PRODUCT58,201401,163
N02,A15,PG04,PRODUCT63,201401,3919
N02,A15,PG01,PRODUCT15,201401,1110
N02,A15,PG01,PRODUCT04,201401,2944
N02,A15,PG01,PRODUCT16,201401,1726
N02,A15,PG02,PRODUCT36,201401,0
N02,A15,PG03,PRODUCT59,201401,45394
N02,A15,PG02,PRODUCT34,201401,1382
N02,A15,PG02,PRODUCT40,201401,79
N02,A15,PG03,PRODUCT47,201401,2
N02,A15,PG03,PRODUCT60,201401,566
N02,A15,PG03,PRODUCT56,201401,44
N02,A15,PG03,PRODUCT57,201401,13
N02,A15,PG01,PRODUCT12,201401,26990
N02,A15,PG01,PRODUCT01,201401,2613
N02,A15,PG02,PRODUCT33,201401,1147
N02,A15,PG01,PRODUCT14,201401,44
N01,A09,PG01,PRODUCT02,201401,0
N01,A09,PG03,PRODUCT58,201401,0
N01,A09,PG04,PRODUCT63,201401,1623
N01,A09,PG01,PRODUCT15,201401,390
N01,A09,PG01,PRODUCT04,201401,738
N01,A09,PG01,PRODUCT16,201401,295
N01,A09,PG03,PRODUCT59,201401,45444
N01,A09,PG02,PRODUCT34,201401,3470
N01,A09,PG02,PRODUCT40,201401,88
N01,A09,PG03,PRODUCT47,201401,24
N01,A09,PG03,PRODUCT60,201401,701
N01,A09,PG03,PRODUCT56,201401,194
N01,A09,PG03,PRODUCT57,201401,133
N01,A09,PG03,PRODUCT61,201401,52
N01,A09,PG01,PRODUCT12,201401,12273
N01,A09,PG01,PRODUCT01,201401,1214
N01,A09,PG02,PRODUCT33,201401,617
N01,A09,PG01,PRODUCT14,201401,7
N01,A11,PG03,PRODUCT58,201401,0
N01,A11,PG04,PRODUCT63,201401,123
N01,A11,PG01,PRODUCT15,201401,70
N01,A11,PG01,PRODUCT04,201401,80
N01,A11,PG01,PRODUCT16,201401,44
N01,A11,PG03,PRODUCT59,201401,5178
N01,A11,PG02,PRODUCT34,201401,44
N01,A11,PG02,PRODUCT40,201401,30
N01,A11,PG03,PRODUCT60,201401,100
N01,A11,PG03,PRODUCT56,201401,5
N01,A11,PG03,PRODUCT57,201401,2
N01,A11,PG01,PRODUCT12,201401,1947
N01,A11,PG01,PRODUCT01,201401,367
N01,A11,PG02,PRODUCT33,201401,282
N04,A51,PG03,PRODUCT58,201401,0
N04,A51,PG04,PRODUCT63,201401,113
N04,A51,PG01,PRODUCT15,201401,117
N04,A51,PG01,PRODUCT04,201401,129
N04,A51,PG01,PRODUCT16,201401,113
N04,A51,PG03,PRODUCT59,201401,4698
N04,A51,PG02,PRODUCT34,201401,162
N04,A51,PG02,PRODUCT40,201401,8
N04,A51,PG03,PRODUCT47,201401,0
N04,A51,PG03,PRODUCT60,201401,94
N04,A51,PG03,PRODUCT56,201401,7
N04,A51,PG01,PRODUCT12,201401,7270
N04,A51,PG01,PRODUCT01,201401,180
N04,A51,PG02,PRODUCT33,201401,60
N04,A51,PG01,PRODUCT14,201401,0
N01,A12,PG03,PRODUCT58,201401,0
N01,A12,PG04,PRODUCT63,201401,416
N01,A12,PG01,PRODUCT15,201401,133
N01,A12,PG01,PRODUCT04,201401,125
N01,A12,PG01,PRODUCT16,201401,15
N01,A12,PG03,PRODUCT59,201401,39585
N02,A24,PG01,PRODUCT12,201401,9225
N02,A24,PG02,PRODUCT33,201401,989
N02,A24,PG01,PRODUCT14,201401,10
N02,A24,PG03,PRODUCT62,201401,2242
N02,A24,PG02,PRODUCT17,201401,40
N02,A26,PG03,PRODUCT58,201401,0
N02,A26,PG04,PRODUCT63,201401,745
N02,A26,PG01,PRODUCT15,201401,67
N02,A26,PG01,PRODUCT04,201401,595
N02,A26,PG01,PRODUCT16,201401,29
N02,A26,PG03,PRODUCT59,201401,29892
N02,A26,PG02,PRODUCT34,201401,7140
N02,A26,PG02,PRODUCT40,201401,523
N02,A26,PG03,PRODUCT47,201401,1
N02,A26,PG03,PRODUCT60,201401,31
N02,A26,PG03,PRODUCT56,201401,72
N02,A26,PG03,PRODUCT57,201401,2658
N02,A26,PG03,PRODUCT61,201401,2
N02,A26,PG01,PRODUCT12,201401,11432
N02,A26,PG01,PRODUCT01,201401,2
N02,A26,PG02,PRODUCT33,201401,349
N02,A26,PG01,PRODUCT14,201401,0
N02,A26,PG03,PRODUCT62,201401,4544
N02,A26,PG02,PRODUCT17,201401,4138
N02,A25,PG03,PRODUCT58,201401,0
N02,A25,PG03,PRODUCT59,201401,2391
N02,A25,PG02,PRODUCT34,201401,1182
N02,A25,PG02,PRODUCT40,201401,53
N02,A25,PG03,PRODUCT47,201401,3
N02,A25,PG01,PRODUCT13,201401,0
N02,A25,PG03,PRODUCT60,201401,58
N02,A25,PG03,PRODUCT56,201401,40
N02,A25,PG03,PRODUCT57,201401,713
N02,A25,PG01,PRODUCT12,201401,4927
N02,A25,PG01,PRODUCT01,201401,0
N02,A25,PG02,PRODUCT33,201401,13
N02,A25,PG01,PRODUCT14,201401,1
N02,A25,PG03,PRODUCT62,201401,286
N02,A25,PG02,PRODUCT17,201401,0
N02,A28,PG03,PRODUCT58,201401,0
N02,A28,PG04,PRODUCT63,201401,537
N02,A28,PG01,PRODUCT15,201401,526
N02,A28,PG01,PRODUCT04,201401,704
N02,A28,PG01,PRODUCT16,201401,0
N02,A28,PG03,PRODUCT59,201401,19808
N02,A28,PG02,PRODUCT34,201401,4216
N02,A28,PG02,PRODUCT40,201401,0
N02,A28,PG03,PRODUCT47,201401,1
N02,A28,PG03,PRODUCT60,201401,17
N02,A28,PG03,PRODUCT56,201401,39
N02,A28,PG03,PRODUCT57,201401,355
N02,A28,PG01,PRODUCT12,201401,2828
N02,A28,PG01,PRODUCT01,201401,8
N02,A28,PG02,PRODUCT33,201401,49
N02,A28,PG03,PRODUCT62,201401,444
N02,A22,PG03,PRODUCT58,201401,0
N02,A22,PG03,PRODUCT59,201401,5024
N02,A22,PG02,PRODUCT34,201401,767
N02,A22,PG03,PRODUCT56,201401,197
N02,A22,PG03,PRODUCT57,201401,1469
N02,A22,PG01,PRODUCT12,201401,9839
N02,A22,PG02,PRODUCT33,201401,686
N02,A22,PG03,PRODUCT62,201401,1999
N01,A06,PG03,PRODUCT58,201401,0
N02,A15,PG01,PRODUCT14,201402,37
N01,A09,PG01,PRODUCT02,201402,0
N01,A09,PG03,PRODUCT58,201402,0
N01,A09,PG04,PRODUCT63,201402,1540
N01,A09,PG01,PRODUCT15,201402,475
N01,A09,PG01,PRODUCT04,201402,977
N01,A09,PG01,PRODUCT16,201402,373
N01,A09,PG03,PRODUCT59,201402,48207
N01,A09,PG02,PRODUCT34,201402,2894
N01,A09,PG02,PRODUCT40,201402,275
N01,A09,PG03,PRODUCT47,201402,20
N01,A09,PG03,PRODUCT60,201402,1374
N01,A09,PG03,PRODUCT56,201402,733
N01,A09,PG03,PRODUCT57,201402,273
N01,A09,PG03,PRODUCT61,201402,80
N01,A09,PG01,PRODUCT12,201402,26936
N01,A09,PG01,PRODUCT01,201402,1063
N01,A09,PG02,PRODUCT33,201402,828
N01,A09,PG01,PRODUCT14,201402,26
N01,A11,PG03,PRODUCT58,201402,0
N01,A11,PG04,PRODUCT63,201402,79
N01,A11,PG01,PRODUCT15,201402,70
N01,A11,PG01,PRODUCT04,201402,88
N01,A11,PG01,PRODUCT16,201402,43
N01,A11,PG03,PRODUCT59,201402,6929
N01,A11,PG02,PRODUCT34,201402,44
N01,A11,PG02,PRODUCT40,201402,23
N01,A11,PG03,PRODUCT60,201402,182
N01,A11,PG03,PRODUCT56,201402,1
N01,A11,PG03,PRODUCT57,201402,3
N01,A11,PG01,PRODUCT12,201402,2555
N01,A11,PG01,PRODUCT01,201402,326
N01,A11,PG02,PRODUCT33,201402,394
N04,A51,PG03,PRODUCT58,201402,0
N04,A51,PG04,PRODUCT63,201402,96
N04,A51,PG01,PRODUCT15,201402,131
N04,A51,PG01,PRODUCT04,201402,137
N04,A51,PG01,PRODUCT16,201402,126
N04,A51,PG03,PRODUCT59,201402,6294
N04,A51,PG02,PRODUCT34,201402,207
N04,A51,PG02,PRODUCT40,201402,10
N04,A51,PG03,PRODUCT47,201402,0
N04,A51,PG03,PRODUCT60,201402,70
N04,A51,PG03,PRODUCT56,201402,7
N04,A51,PG01,PRODUCT12,201402,6475
N04,A51,PG01,PRODUCT01,201402,163
N04,A51,PG02,PRODUCT33,201402,71
N04,A51,PG01,PRODUCT14,201402,0
N01,A12,PG03,PRODUCT58,201402,0
N01,A12,PG04,PRODUCT63,201402,201
N01,A12,PG01,PRODUCT15,201402,104
N01,A12,PG01,PRODUCT04,201402,140
N01,A12,PG01,PRODUCT16,201402,23
N01,A12,PG03,PRODUCT59,201402,35585
N02,A24,PG03,PRODUCT56,201402,179
N02,A24,PG03,PRODUCT57,201402,1768
N02,A24,PG01,PRODUCT12,201402,6242
N02,A24,PG02,PRODUCT33,201402,818
N02,A24,PG01,PRODUCT14,201402,10
N02,A24,PG03,PRODUCT62,201402,2100
N02,A24,PG02,PRODUCT17,201402,43
N02,A26,PG03,PRODUCT58,201402,0
N02,A26,PG04,PRODUCT63,201402,401
N02,A26,PG01,PRODUCT15,201402,35
N02,A26,PG01,PRODUCT04,201402,368
N02,A26,PG01,PRODUCT16,201402,20
N02,A26,PG03,PRODUCT59,201402,24313
N02,A26,PG02,PRODUCT34,201402,5654
N02,A26,PG02,PRODUCT40,201402,331
N02,A26,PG03,PRODUCT47,201402,3
N02,A26,PG03,PRODUCT60,201402,39
N02,A26,PG03,PRODUCT56,201402,66
N02,A26,PG03,PRODUCT57,201402,1812
N01,A12,PG02,PRODUCT34,201401,1214
N01,A12,PG02,PRODUCT40,201401,19
N01,A12,PG03,PRODUCT47,201401,8
N01,A12,PG03,PRODUCT60,201401,310
N01,A12,PG03,PRODUCT56,201401,40
N01,A12,PG03,PRODUCT57,201401,182
N01,A12,PG01,PRODUCT12,201401,12370
N01,A12,PG01,PRODUCT01,201401,720
N01,A12,PG02,PRODUCT33,201401,578
N01,A12,PG01,PRODUCT14,201401,31
N01,A08,PG03,PRODUCT58,201401,0
N01,A08,PG04,PRODUCT63,201401,1467
N01,A08,PG01,PRODUCT15,201401,244
N01,A08,PG01,PRODUCT04,201401,1467
N01,A08,PG01,PRODUCT16,201401,35
N01,A08,PG02,PRODUCT36,201401,1
N01,A08,PG03,PRODUCT59,201401,35320
N01,A08,PG02,PRODUCT34,201401,1047
N01,A08,PG02,PRODUCT40,201401,103
N01,A08,PG03,PRODUCT47,201401,6
N01,A08,PG03,PRODUCT60,201401,414
N01,A08,PG03,PRODUCT56,201401,88
N01,A08,PG03,PRODUCT57,201401,9
N01,A08,PG03,PRODUCT61,201401,0
N01,A08,PG01,PRODUCT12,201401,21059
N01,A08,PG01,PRODUCT01,201401,1436
N01,A08,PG02,PRODUCT33,201401,1366
N01,A08,PG01,PRODUCT14,201401,258
N04,A58,PG03,PRODUCT58,201401,0
N04,A58,PG03,PRODUCT59,201401,8747
N04,A58,PG02,PRODUCT34,201401,228
N04,A58,PG03,PRODUCT47,201401,0
N04,A58,PG03,PRODUCT60,201401,47
N04,A58,PG03,PRODUCT56,201401,0
N04,A58,PG03,PRODUCT57,201401,11
N04,A58,PG01,PRODUCT12,201401,4895
N04,A58,PG01,PRODUCT01,201401,518
N04,A58,PG02,PRODUCT33,201401,12
N03,A38,PG03,PRODUCT58,201401,0
N03,A38,PG03,PRODUCT59,201401,12227
N03,A38,PG02,PRODUCT34,201401,929
N03,A38,PG03,PRODUCT60,201401,0
N03,A38,PG03,PRODUCT56,201401,0
N03,A38,PG03,PRODUCT57,201401,0
N03,A38,PG01,PRODUCT12,201401,0
N03,A38,PG02,PRODUCT33,201401,0
N02,A14,PG03,PRODUCT58,201401,0
N02,A14,PG04,PRODUCT63,201401,394
N02,A14,PG01,PRODUCT15,201401,210
N02,A14,PG01,PRODUCT04,201401,478
N02,A14,PG01,PRODUCT16,201401,134
N02,A14,PG02,PRODUCT36,201401,0
N02,A14,PG01,PRODUCT05,201401,0
N02,A14,PG03,PRODUCT59,201401,6798
N02,A14,PG02,PRODUCT34,201401,353
N02,A14,PG02,PRODUCT26,201401,0
N02,A14,PG04,PRODUCT64,201401,0
N02,A14,PG03,PRODUCT48,201401,0
N02,A14,PG03,PRODUCT49,201401,0
N02,A14,PG04,PRODUCT74,201401,0
N02,A14,PG02,PRODUCT40,201401,16
N02,A14,PG03,PRODUCT47,201401,8
N02,A14,PG03,PRODUCT60,201401,885
N02,A14,PG03,PRODUCT56,201401,163
N02,A14,PG01,PRODUCT12,201401,17421
N02,A14,PG01,PRODUCT01,201401,261
N02,A14,PG02,PRODUCT41,201401,0
N02,A14,PG03,PRODUCT42,201401,0
N02,A14,PG03,PRODUCT51,201401,0
N02,A14,PG02,PRODUCT33,201401,909
N02,A14,PG01,PRODUCT14,201401,0
N01,A07,PG03,PRODUCT58,201401,0
N01,A07,PG04,PRODUCT63,201401,184
N01,A07,PG01,PRODUCT15,201401,345
N01,A07,PG01,PRODUCT04,201401,181
N01,A07,PG01,PRODUCT16,201401,54
N01,A07,PG02,PRODUCT36,201401,0
N01,A07,PG03,PRODUCT59,201401,5199
N01,A07,PG02,PRODUCT34,201401,152
N01,A07,PG02,PRODUCT40,201401,12
N01,A07,PG03,PRODUCT60,201401,249
N01,A07,PG03,PRODUCT56,201401,81
N01,A07,PG03,PRODUCT57,201401,81
N01,A07,PG03,PRODUCT61,201401,4
N01,A07,PG01,PRODUCT12,201401,7259
N01,A07,PG01,PRODUCT01,201401,91
N01,A07,PG02,PRODUCT33,201401,504
N02,A13,PG03,PRODUCT58,201401,0
N02,A13,PG04,PRODUCT63,201401,212
N02,A13,PG01,PRODUCT15,201401,0
N02,A13,PG01,PRODUCT04,201401,360
N02,A13,PG01,PRODUCT05,201401,0
N02,A13,PG03,PRODUCT59,201401,28419
N02,A13,PG02,PRODUCT34,201401,1191
N02,A13,PG03,PRODUCT52,201401,0
N02,A13,PG02,PRODUCT38,201401,0
N02,A13,PG02,PRODUCT26,201401,0
N02,A13,PG04,PRODUCT64,201401,0
N02,A13,PG04,PRODUCT74,201401,0
N02,A13,PG02,PRODUCT40,201401,139
N02,A13,PG03,PRODUCT47,201401,0
N02,A13,PG03,PRODUCT60,201401,67
N02,A13,PG03,PRODUCT56,201401,2
N02,A13,PG01,PRODUCT12,201401,11832
N02,A13,PG01,PRODUCT01,201401,1430
N02,A13,PG02,PRODUCT41,201401,0
N02,A13,PG03,PRODUCT42,201401,0
N02,A13,PG03,PRODUCT51,201401,0
N02,A13,PG02,PRODUCT33,201401,87
N02,A13,PG01,PRODUCT14,201401,57
N03,A39,PG03,PRODUCT58,201401,0
N03,A39,PG04,PRODUCT63,201401,978
N03,A39,PG01,PRODUCT04,201401,224
N03,A39,PG01,PRODUCT16,201401,46
N03,A39,PG04,PRODUCT66,201401,59
N03,A39,PG02,PRODUCT37,201401,28
N03,A39,PG03,PRODUCT50,201401,0
N03,A39,PG04,PRODUCT76,201401,184
N03,A39,PG04,PRODUCT67,201401,0
N03,A39,PG01,PRODUCT10,201401,4
N03,A39,PG02,PRODUCT27,201401,48
N03,A39,PG03,PRODUCT53,201401,5
N03,A39,PG03,PRODUCT59,201401,12147
N03,A39,PG02,PRODUCT34,201401,324
N03,A39,PG01,PRODUCT07,201401,17
N03,A39,PG04,PRODUCT75,201401,780
N03,A39,PG01,PRODUCT08,201401,1
N03,A39,PG02,PRODUCT19,201401,3
N03,A39,PG02,PRODUCT20,201401,0
N03,A39,PG02,PRODUCT25,201401,1087
N03,A39,PG04,PRODUCT72,201401,21
N03,A39,PG02,PRODUCT28,201401,186
N03,A39,PG02,PRODUCT29,201401,255
N03,A39,PG03,PRODUCT47,201401,0
N03,A39,PG03,PRODUCT60,201401,54
N03,A39,PG03,PRODUCT56,201401,19
N03,A39,PG03,PRODUCT61,201401,0
N03,A39,PG01,PRODUCT12,201401,3196
N03,A39,PG01,PRODUCT01,201401,570
N03,A39,PG02,PRODUCT33,201401,62
N03,A39,PG01,PRODUCT14,201401,3
N04,A57,PG03,PRODUCT58,201401,0
N04,A57,PG04,PRODUCT63,201401,118
N04,A57,PG01,PRODUCT15,201401,64
N04,A57,PG01,PRODUCT04,201401,52
N04,A57,PG01,PRODUCT16,201401,58
N04,A57,PG03,PRODUCT59,201401,4939
N04,A57,PG02,PRODUCT34,201401,87
N04,A57,PG03,PRODUCT60,201401,15
N04,A57,PG03,PRODUCT56,201401,1
N04,A57,PG03,PRODUCT57,201401,1
N04,A57,PG01,PRODUCT12,201401,2179
N04,A57,PG01,PRODUCT01,201401,120
N04,A57,PG02,PRODUCT33,201401,48
N05,A64,PG03,PRODUCT58,201401,0
N05,A64,PG04,PRODUCT63,201401,1718
N05,A64,PG01,PRODUCT15,201401,101
N05,A64,PG01,PRODUCT04,201401,984
N05,A64,PG01,PRODUCT16,201401,121
N05,A64,PG03,PRODUCT59,201401,11573
N05,A64,PG02,PRODUCT34,201401,221
N05,A64,PG02,PRODUCT40,201401,3
N05,A64,PG03,PRODUCT60,201401,3
N05,A64,PG03,PRODUCT56,201401,3
N05,A64,PG03,PRODUCT61,201401,0
N05,A64,PG01,PRODUCT12,201401,6371
N05,A64,PG01,PRODUCT01,201401,592
N01,A06,PG03,PRODUCT59,201401,30049
N01,A06,PG02,PRODUCT34,201401,2343
N01,A06,PG03,PRODUCT60,201401,117
N01,A06,PG03,PRODUCT56,201401,10
N01,A06,PG03,PRODUCT57,201401,130
N01,A06,PG01,PRODUCT12,201401,2009
N01,A06,PG02,PRODUCT33,201401,86
N01,A06,PG03,PRODUCT62,201401,152
N03,A41,PG03,PRODUCT58,201401,0
N03,A41,PG03,PRODUCT59,201401,578381
N03,A41,PG02,PRODUCT34,201401,112716
N03,A41,PG01,PRODUCT12,201401,156888
N05,A60,PG03,PRODUCT58,201401,0
N05,A60,PG04,PRODUCT63,201401,63
N05,A60,PG01,PRODUCT04,201401,16
N05,A60,PG03,PRODUCT59,201401,18012
N05,A60,PG02,PRODUCT34,201401,3936
N05,A60,PG03,PRODUCT47,201401,0
N05,A60,PG03,PRODUCT56,201401,16
N05,A60,PG03,PRODUCT57,201401,5
N05,A60,PG01,PRODUCT12,201401,865
N05,A60,PG01,PRODUCT01,201401,6
N05,A60,PG02,PRODUCT33,201401,49
N05,A60,PG03,PRODUCT62,201401,303
N03,A37,PG03,PRODUCT58,201401,0
N03,A37,PG03,PRODUCT59,201401,15617
N03,A37,PG02,PRODUCT34,201401,674
N03,A31,PG03,PRODUCT58,201401,0
N03,A31,PG03,PRODUCT59,201401,535
N03,A31,PG02,PRODUCT34,201401,84
N01,A04,PG03,PRODUCT58,201401,0
N01,A04,PG04,PRODUCT63,201401,839
N01,A04,PG01,PRODUCT15,201401,188
N01,A04,PG01,PRODUCT04,201401,2642
N01,A04,PG01,PRODUCT16,201401,18
N01,A04,PG03,PRODUCT59,201401,38905
N01,A04,PG02,PRODUCT34,201401,6246
N01,A04,PG02,PRODUCT40,201401,252
N01,A04,PG03,PRODUCT47,201401,6
N01,A04,PG03,PRODUCT60,201401,5
N01,A04,PG03,PRODUCT56,201401,65
N01,A04,PG03,PRODUCT57,201401,1884
N01,A04,PG01,PRODUCT12,201401,15193
N01,A04,PG01,PRODUCT01,201401,2178
N01,A04,PG02,PRODUCT33,201401,1062
N01,A04,PG01,PRODUCT14,201401,42
N01,A04,PG03,PRODUCT62,201401,561
N01,A04,PG02,PRODUCT17,201401,67
N01,A05,PG01,PRODUCT02,201401,0
N01,A05,PG03,PRODUCT58,201401,0
N01,A05,PG04,PRODUCT63,201401,536
N01,A05,PG01,PRODUCT15,201401,1006
N01,A05,PG01,PRODUCT04,201401,1811
N01,A05,PG01,PRODUCT16,201401,338
N01,A05,PG03,PRODUCT59,201401,18867
N01,A05,PG02,PRODUCT34,201401,234
N01,A05,PG02,PRODUCT40,201401,209
N01,A05,PG03,PRODUCT47,201401,72
N01,A05,PG03,PRODUCT60,201401,1065
N01,A05,PG03,PRODUCT56,201401,1137
N01,A05,PG03,PRODUCT57,201401,156
N01,A05,PG01,PRODUCT12,201401,2188
N01,A05,PG01,PRODUCT01,201401,80
N01,A05,PG02,PRODUCT33,201401,569
N01,A05,PG01,PRODUCT14,201401,28
N01,A05,PG03,PRODUCT62,201401,3457
N01,A05,PG02,PRODUCT17,201401,16
N04,A52,PG03,PRODUCT58,201401,0
N04,A52,PG04,PRODUCT63,201401,274
N04,A52,PG01,PRODUCT15,201401,366
N04,A52,PG01,PRODUCT04,201401,806
N04,A52,PG02,PRODUCT36,201401,0
N04,A52,PG03,PRODUCT59,201401,35631
N04,A52,PG02,PRODUCT34,201401,2128
N04,A52,PG03,PRODUCT47,201401,10
N04,A52,PG03,PRODUCT60,201401,70
N04,A52,PG03,PRODUCT56,201401,58
N04,A52,PG03,PRODUCT57,201401,783
N04,A52,PG01,PRODUCT12,201401,6849
N04,A52,PG01,PRODUCT01,201401,557
N04,A52,PG02,PRODUCT33,201401,1573
N04,A52,PG01,PRODUCT14,201401,0
N05,A62,PG03,PRODUCT58,201401,0
N05,A62,PG03,PRODUCT59,201401,15690
N05,A62,PG02,PRODUCT34,201401,320
N05,A62,PG02,PRODUCT40,201401,0
N05,A62,PG03,PRODUCT47,201401,2
N05,A62,PG03,PRODUCT56,201401,3
N05,A62,PG03,PRODUCT57,201401,13
N05,A62,PG01,PRODUCT12,201401,1654
N05,A62,PG02,PRODUCT33,201401,447
N05,A62,PG01,PRODUCT14,201401,5
N05,A62,PG03,PRODUCT62,201401,8
N04,A50,PG03,PRODUCT58,201401,0
N04,A50,PG03,PRODUCT59,201401,5945
N04,A50,PG02,PRODUCT34,201401,247
N04,A50,PG02,PRODUCT40,201401,6
N04,A50,PG03,PRODUCT47,201401,1
N04,A50,PG03,PRODUCT60,201401,6
N04,A50,PG03,PRODUCT56,201401,12
N04,A50,PG03,PRODUCT57,201401,855
N04,A50,PG01,PRODUCT12,201401,1834
N04,A50,PG01,PRODUCT01,201401,3
N04,A50,PG02,PRODUCT33,201401,522
N04,A50,PG02,PRODUCT17,201401,0
N02,A20,PG03,PRODUCT58,201401,0
N02,A20,PG03,PRODUCT59,201401,14012
N02,A20,PG02,PRODUCT34,201401,422
N02,A17,PG03,PRODUCT58,201401,0
N02,A17,PG04,PRODUCT63,201401,670
N02,A17,PG01,PRODUCT15,201401,346
N02,A17,PG01,PRODUCT04,201401,541
N02,A17,PG01,PRODUCT16,201401,899
N02,A17,PG03,PRODUCT59,201401,7457
N02,A17,PG02,PRODUCT34,201401,491
N02,A17,PG03,PRODUCT47,201401,30
N02,A17,PG03,PRODUCT60,201401,0
N02,A17,PG03,PRODUCT56,201401,29
N02,A17,PG03,PRODUCT57,201401,635
N02,A17,PG01,PRODUCT12,201401,3233
N02,A17,PG01,PRODUCT01,201401,32
N02,A17,PG02,PRODUCT33,201401,100
N02,A17,PG01,PRODUCT14,201401,14
N02,A17,PG03,PRODUCT62,201401,511
N02,A18,PG03,PRODUCT58,201401,0
N02,A18,PG04,PRODUCT63,201401,1457
N02,A18,PG01,PRODUCT15,201401,36
N02,A18,PG01,PRODUCT04,201401,2657
N02,A18,PG01,PRODUCT16,201401,3141
N02,A18,PG02,PRODUCT36,201401,1
N02,A18,PG03,PRODUCT59,201401,44390
N02,A18,PG02,PRODUCT34,201401,2653
N02,A18,PG02,PRODUCT40,201401,6
N02,A18,PG03,PRODUCT47,201401,47
N02,A18,PG03,PRODUCT56,201401,4
N02,A18,PG03,PRODUCT57,201401,404
N02,A18,PG01,PRODUCT12,201401,27185
N02,A18,PG01,PRODUCT01,201401,573
N02,A18,PG02,PRODUCT33,201401,917
N02,A18,PG01,PRODUCT14,201401,29
N03,A32,PG03,PRODUCT58,201401,0
N03,A32,PG04,PRODUCT63,201401,330
N03,A32,PG01,PRODUCT15,201401,560
N03,A32,PG01,PRODUCT04,201401,275
N03,A32,PG01,PRODUCT16,201401,1087
N03,A32,PG03,PRODUCT59,201401,8721
N03,A32,PG02,PRODUCT34,201401,262
N03,A32,PG03,PRODUCT47,201401,41
N03,A32,PG03,PRODUCT60,201401,236
N03,A32,PG03,PRODUCT56,201401,401
N03,A32,PG03,PRODUCT57,201401,1193
N03,A32,PG01,PRODUCT12,201401,3798
N03,A32,PG01,PRODUCT01,201401,212
N03,A32,PG02,PRODUCT33,201401,180
N03,A32,PG01,PRODUCT14,201401,0
N03,A32,PG03,PRODUCT62,201401,1339
N04,A56,PG01,PRODUCT02,201401,0
N04,A56,PG03,PRODUCT58,201401,0
N04,A56,PG04,PRODUCT63,201401,1793
N04,A56,PG01,PRODUCT15,201401,518
N04,A56,PG01,PRODUCT04,201401,110
N04,A56,PG01,PRODUCT16,201401,827
N04,A56,PG03,PRODUCT59,201401,3018
N04,A56,PG02,PRODUCT34,201401,36
N04,A56,PG02,PRODUCT40,201401,205
N04,A56,PG03,PRODUCT47,201401,6
N04,A56,PG03,PRODUCT60,201401,8
N04,A56,PG03,PRODUCT56,201401,63
N04,A56,PG03,PRODUCT57,201401,1860
N04,A56,PG01,PRODUCT12,201401,4769
N04,A56,PG01,PRODUCT01,201401,0
N04,A56,PG02,PRODUCT33,201401,54
N04,A56,PG01,PRODUCT14,201401,3
N04,A56,PG03,PRODUCT62,201401,1399
N03,A40,PG03,PRODUCT58,201401,0
N03,A40,PG04,PRODUCT63,201401,898
N03,A40,PG01,PRODUCT15,201401,1570
N03,A40,PG01,PRODUCT04,201401,1907
N03,A40,PG01,PRODUCT16,201401,889
N03,A40,PG03,PRODUCT59,201401,93855
N03,A40,PG02,PRODUCT34,201401,8182
N03,A40,PG02,PRODUCT40,201401,26
N03,A40,PG03,PRODUCT47,201401,0
N03,A40,PG03,PRODUCT60,201401,3069
N03,A40,PG03,PRODUCT56,201401,111
N03,A40,PG03,PRODUCT57,201401,20
N03,A40,PG01,PRODUCT12,201401,81451
N03,A40,PG01,PRODUCT01,201401,5313
N03,A40,PG02,PRODUCT33,201401,5451
N03,A45,PG03,PRODUCT58,201401,0
N03,A45,PG03,PRODUCT59,201401,16553
N03,A45,PG02,PRODUCT34,201401,915
N03,A45,PG02,PRODUCT40,201401,0
N03,A45,PG03,PRODUCT47,201401,1
N03,A45,PG03,PRODUCT60,201401,1376
N03,A45,PG03,PRODUCT56,201401,50
N03,A45,PG03,PRODUCT57,201401,72
N03,A45,PG01,PRODUCT12,201401,11746
N03,A45,PG01,PRODUCT01,201401,453
N03,A45,PG02,PRODUCT33,201401,1575
N03,A44,PG03,PRODUCT58,201401,0
N03,A44,PG03,PRODUCT59,201401,28703
N03,A44,PG02,PRODUCT34,201401,2225
N03,A44,PG03,PRODUCT47,201401,0
N03,A44,PG03,PRODUCT60,201401,908
N02,A26,PG03,PRODUCT61,201402,4
N02,A26,PG01,PRODUCT12,201402,6867
N02,A26,PG01,PRODUCT01,201402,0
N02,A26,PG02,PRODUCT33,201402,343
N02,A26,PG01,PRODUCT14,201402,0
N02,A26,PG03,PRODUCT62,201402,2873
N02,A26,PG02,PRODUCT17,201402,2221
N02,A25,PG03,PRODUCT58,201402,0
N02,A25,PG03,PRODUCT59,201402,2954
N02,A25,PG02,PRODUCT34,201402,1027
N02,A25,PG02,PRODUCT40,201402,72
N02,A25,PG03,PRODUCT47,201402,4
N02,A25,PG01,PRODUCT13,201402,0
N02,A25,PG03,PRODUCT60,201402,105
N02,A25,PG03,PRODUCT56,201402,58
N02,A25,PG03,PRODUCT57,201402,900
N02,A25,PG01,PRODUCT12,201402,3721
N02,A25,PG01,PRODUCT01,201402,0
N02,A25,PG02,PRODUCT33,201402,21
N02,A25,PG01,PRODUCT14,201402,1
N02,A25,PG03,PRODUCT62,201402,541
